result_user_id,result_remap_user_id,sorted_score
A3Q1V9EY6IILOC,54697,2.5611806
AQSWTCTJBVGPL,14715,2.5611122
A3PHUS1RQA3Z0Q,12115,2.5611007
A178Q5T66MDGNQ,3322,2.5610971
A3ENHNX3IAKGK7,28608,2.5610595
A1XE0T3DRWCZE7,53672,2.5610375
A30Y7YNHEPDJYE,31676,2.5610201
A19IC5LYD7YO1W,3896,2.5609903
APR7KYK4M5U7D,54204,2.560956
A2EWMJA3NKQ35X,4460,2.5608668
A20IULLM7CZK0Z,30783,2.560789
A1HNJDKAJX8EHG,31273,2.560764
A3T9GQWUFOXHE3,52177,2.5607507
A3O7TFR6RTVQUJ,30309,2.5607493
AYBXXTNKDWPB,3634,2.560699
AU735W3JZDP1R,53330,2.560672
A16WIIPCE8K4YH,18432,2.5606031
AEATWQ7ZW03ZU,58004,2.560597
AM2WQU430LRY6,28339,2.5605857
A1A1QRUQF1XQX9,56989,2.5605514
A2A9WGKILLGEIL,12180,2.560545
AAFYDBUJBXIW8,46332,2.5605419
A1AO4H61259JF5,22967,2.560532
A1MKUDD1QBVCB,18272,2.5605168
A37CJHCUQ2P9UY,8812,2.5604706
A1X0988EUW69AA,40630,2.5604298
ALNI2ZVLR4L5G,38978,2.5603955
A1O8CQDTU10GKJ,44865,2.5603561
A2LZLGX3T9ZUAX,3825,2.560353
A20RSJG26WW249,34807,2.5603313
AX29A4018MWEF,16395,2.5602953
A3TYJKS40JMQ1U,45191,2.5602832
A3L42EK1TM49X8,49359,2.5602703
A2GGTXO8GAC1S1,54308,2.5602655
A17XOHHW4ZO1XB,8326,2.5602417
AHU9DUUIU37PK,53785,2.5602183
A31EVAMZ63BYPL,1711,2.560171
A2DHZGIPGOC46K,12123,2.5601678
A3VHULHG7RER41,42692,2.5601468
A7Q1R4OBTPSQI,28085,2.5601077
A3235BXKJ7BKBM,2688,2.5600982
A1WLD23Q4AXWAJ,8632,2.5600753
A1SKYL2QG0H3RZ,21401,2.560058
A4OWA49OQXPTB,746,2.5600338
A1D2030YXTGU9I,3413,2.5600176
A27X9W45IDGRLG,21615,2.5600038
A2UV83YYK9L7SS,19694,2.5599966
A1VKTZJ3F5L3OE,55851,2.5599546
A1OXI6TZN13SE2,57289,2.5599005
A3NP0UKC006L10,8867,2.559795
A2Z7VOU3RWV9Z1,20283,2.5597353
ATQNIA0O9NOR,43799,2.5597174
A2SO3T4VUTWHF0,26266,2.5596585
A1EQ6UOIP5CA2C,12429,2.5596464
A6S18IPN6XVVH,9855,2.559535
A16Z57ACQ4R80F,51967,2.5595264
A3E5LZ737FP12Y,27253,2.559449
A3A0AY2DJ09Z3U,33697,2.5594287
A6YIMSE9EQH2I,26958,2.5593543
A2B27F1OCZSDRX,10293,2.559349
A1F90XDTNSBL2T,18777,2.5592258
A1UV5G529YJ7NL,32503,2.559176
A2G6TC3EQY0SY0,17963,2.5591595
A3KYK11A190IXN,3499,2.5591488
A1YW80UYLMYTNW,12819,2.559071
A1DNEY05L79JXX,27539,2.5590653
AK51DJ4MWL0LD,16424,2.5590537
A172Q9LOH0HS1J,19407,2.559039
ASUKDA7DULFQ8,33545,2.5589662
ARXLFM4O8PFMI,29403,2.558957
A3BUVF1D92JYW2,22310,2.558951
A115ROT2Q9Y4A4,22147,2.558936
A1S20LDO8X1PJ,33455,2.5589232
A1NZ05J4MJG7NR,57072,2.5588748
ANW119FOX19YQ,30361,2.5588667
AVQVE32ZY84M7,10921,2.5588374
A2AP1068RAR8U2,48192,2.5588217
A2ARZNTRYKGBKS,48807,2.55882
A13LETRG9ND5BK,43088,2.5588136
A2Z6656OYRGUBS,3346,2.5587642
A350C27SMQ7YGA,26081,2.558756
A2HYFI4SYKUL3C,26482,2.5587552
A32OBQGB4Y0ZG2,13345,2.5587294
A2J3HQR3O4LHRH,33962,2.5587146
A3MCYV6WJFQ3UQ,29103,2.5586925
A2VJZWE5FL0CN3,1063,2.5586796
A1EZ263946Z8A3,19642,2.558665
AB4V5J0G484E3,48964,2.5585573
A2N5T3ISDU8A8S,27622,2.558541
AGWU5LPTJHRYX,57602,2.5585134
ANT7V83G6KGJU,12266,2.5583882
A21TGMHER7035R,39975,2.558373
AFMLXPFZUU72R,56421,2.5583603
AAQQCU4EC0SOH,5869,2.5583353
AIHKZOMYKD3UX,52346,2.5582986
A1UFUVNWIFO7YP,14718,2.558262
A7C4H08EZ42KN,25159,2.558231
A18F4KSMAFW2RJ,36949,2.5582216
A1R85HPKRVVEUU,982,2.5582006
A30X8Z1POZ9QH3,58006,2.5581474
A1G8Y6FVJG5GI,13168,2.5580585
A21MXT6ZWQRD8U,58719,2.558037
A1EMUR08X82ZQE,44111,2.5580232
A2LVH41H3FCL8R,45360,2.5579698
A3G6ZKOLM9CNRV,37815,2.5579653
A280RQJWZ2QXTY,27678,2.5579531
A2FKADG10RW514,25123,2.5579448
AP40QD5O3LQQX,50930,2.5579374
A2VYS96RQRAZ0B,2132,2.5578783
A0220159ZRNBTRKLG08H,32444,2.5578678
AZ70P5JVT34G9,21807,2.5578642
A2Z7WJETXCQJQ9,34723,2.557833
AIFP3QHC57N4O,49816,2.5577307
A2MC4ODPIMZOBJ,41297,2.5576997
AYT0BGIYLW5HF,18112,2.5576947
AH9UN4E3LGASM,40102,2.557658
A7AB8GBG0WOI4,891,2.557627
A8D5IY5ZI1DPA,37159,2.557609
A2HQTQCJRAHBTT,39149,2.5576024
AV5QCWO8Y2OXP,18341,2.5575826
A1JIS3RS2XT2M1,11788,2.557562
ASQUOG9NUCKOL,53791,2.5575309
A22JZA1GE1WCWH,42440,2.5575285
A1BPHIT2LZEZQQ,12028,2.5574214
A39MS4MA3YPVXO,48408,2.5574095
A1UC0YEW5P5R9Z,39046,2.557408
A1H8TLUO8S4L0Y,49215,2.5573673
A1AJ3KI4RKELHV,52110,2.5573459
A27WYO97RV4WQ8,26695,2.5573144
A11F9IDQK4CIXC,42639,2.5572968
ABDLHI5QMVY4V,11159,2.557254
A1T62KBHWZP751,57275,2.557243
A13DK040FDLYNR,13237,2.5571737
A2H0WRF833P8YA,48027,2.5571296
APVVODDDJZS5T,44319,2.557063
A39CCZM9M9H3HX,38271,2.5569563
A2OUFXHFRBFFUS,7094,2.556926
A1ORT75F769K1B,4999,2.5569117
A1BJLNZ444H4YV,21838,2.5569026
A3KK5M4TMT6Y3K,51548,2.5569005
A1TC07CJU8ROQ2,33939,2.5568779
A336TLV497NQ9G,17358,2.5568726
A111N7JUXUMWTR,20932,2.5568469
ATE9KDWE7DWEN,1876,2.5568378
A1O2DD1GSUKXET,53382,2.55681
A2E85LZ5SUWGD5,25533,2.5568075
A3F56CW32ILIO3,52233,2.5567422
A9GDO3UDAAW7K,30821,2.5567415
A3CW2WV730YLE6,8358,2.556738
AV7Q9L0GI99JG,5166,2.5566561
A63KSMM805YMS,16665,2.5566127
AOIYY30PFXWFG,51238,2.556595
AP2PUPMDBHX8I,21611,2.5564222
A2JYHOMBUOOHVT,55948,2.5563993
A1ZZX5I8J6G8DZ,33453,2.5563738
A39B60S4X4F5W0,20270,2.5563571
A28U4VZG7J2OBY,57359,2.5563545
A1M3B4721MTB06,13456,2.5563445
A3NRT3PHUSB87L,39413,2.5563002
AKOE63W2UOSKR,13245,2.5562377
AWZ6U2HA4IA76,9469,2.5561914
A2CZRIRN4T5ACW,39239,2.5561013
ANTPRN4VH660D,10232,2.5561004
A3SLGQ2PHQGS0N,5213,2.5560741
A144FSYWV3XN5X,55407,2.5560515
AMGUANS05R4B5,30169,2.5560281
A3Q1J772FSPV2H,19083,2.5559015
A3CJQMF2J4YNWH,32858,2.5558531
A1TMFNLM88RRR9,17901,2.5558524
A150KOOC5FZ8FM,21938,2.555787
A28DAER5UFWPN0,7955,2.5557854
A5Y79F822N45T,1902,2.5557697
A2UT7PR6GMHG8O,6396,2.5557387
AD8EFKKIGL007,34756,2.5557132
ABBMX6LNXIYH2,39979,2.5556524
A1AW9NV2T0B59G,2648,2.55556
AH35WOMI3T06,10754,2.555464
A3UE3V4NLU6DGP,16828,2.5553935
A267JPCAPXCVW9,27687,2.5553052
A3F0BSWT38I0BT,39597,2.555225
A237CV9TJ07FRP,21072,2.555207
A3CX9QUL49I056,10335,2.555167
A3B6C4O4XJW9S7,10132,2.5551164
A3M9ABRW2VB84J,17795,2.5550988
A12Q26Q9G1VGA7,15833,2.5550787
A2W5P8KXS52NMQ,46291,2.55497
A221B45S6YYICX,41574,2.5549598
AC77Q4R0LVG5P,57049,2.5549462
A29EAOP4EI5DAQ,40727,2.554945
A1QAX477VNHYOK,7749,2.554914
ACURTTFYL7K72,28294,2.5548837
A2LJ7QJM97XCLN,22832,2.5548606
A3RXEKC7HMN22O,34803,2.554767
ACVQLGQFG318L,56060,2.5546494
A3HNU2WZ8IFOLP,17902,2.554611
AR8S7S9BWT2V2,385,2.554557
A8FPOJQ9PUX7G,48671,2.5545044
AAQNJYZET5KQ1,32097,2.5544806
A3CGYRNW0US2FQ,506,2.5543892
A2J2AHGHTW3U3V,19196,2.554338
ANVISS3NQQBFD,42636,2.554263
A1TYIIEMH66TN2,39722,2.5542502
A3SPCIP79D1JSX,4316,2.5541484
A33PXRNCB085EY,58611,2.5541315
AVOA61W5U892P,5783,2.5541122
A2UCFZ73XAT1GE,32504,2.5540686
A29TPQHD4AZ06E,10568,2.5540376
A28W5I12N7KR3P,29372,2.5539966
A14CBVAGPO7OZW,54324,2.553942
A1E74TUMQEYOR6,39728,2.5539327
A2QZIUDTKB9ULZ,10415,2.553888
AYMBU3KWTVKJY,48451,2.5538862
A18F1KZMTX0VP9,21549,2.5538476
AQZ7Q8XJF0VEO,41696,2.5538251
AFCIYXKEJW7ZU,8604,2.5538225
A3QGPBJ3B0PABH,45345,2.5538063
A2WENYXU547GHV,22563,2.553792
A9UDL1DMYLBUL,48172,2.553785
A2Z0IGUYGPK92K,56693,2.553757
AZ904RJGDMIMB,27603,2.5537536
A85GJ2CPVU0HY,35147,2.5537086
A3E1Z5Z44W1EKR,52877,2.5536563
AZG0576MVR1OA,20809,2.5536485
A2FHEILK5462Z0,18491,2.553643
AHVITUAK1AQMB,32810,2.5535789
A1COU5WR8YFWC0,53192,2.553565
A3GPHRTEI6UX9I,20188,2.5535617
AEQX0O032GKDH,51073,2.5535574
A32N00G0A1RMYO,19584,2.553549
ADFEPD21MN5C3,33068,2.5535433
AFMFDGSI8HXON,10067,2.553506
AIGWEIR50DMKS,22115,2.55346
AOZZ0RQ9HB131,25350,2.5534155
AT4O7KQS9NP9I,56093,2.5533712
A2975IO7W1D4XW,32906,2.5533695
A16JJIDNQAVVNO,17048,2.5532613
A1JLFQLF2BEUVW,4831,2.5532544
A3ENS1KUDGQVCB,979,2.553228
AI7CNGNN6PZ2E,19530,2.5531359
A11TCPSQ3QJ9MQ,33041,2.5529828
A1MGP6GQUHZ24,19882,2.5529695
A97U5LDYDRZNG,19244,2.552961
A3E5B18ZZYP4FV,3558,2.5529609
A1KYSGDJ84NI0A,297,2.5529604
A32QFD014E874B,48291,2.5529258
A24CDXUYPJF8EX,47465,2.5529208
A2EHDGVAPE27AI,33804,2.5529025
A251ZORHJ6TUWD,37767,2.5528817
A2KRO1VINDMQOF,55675,2.5527842
ABQEVRUJYIBD7,43798,2.552765
AV5H16F9243YC,35430,2.5527606
A2RHLA04HAPMLC,48391,2.5527453
A3T0UQRGQW1VGX,20140,2.5526922
A3BQ568UH0F809,21022,2.5526433
A1OSSHHKODTPHG,25989,2.5526342
AY8OEF4QG4L7N,53488,2.5526245
AY70LJ267J63L,46686,2.5525985
AMSKM8J6MOJQ3,26833,2.5525465
A13S5T2KKE32Y6,46016,2.5525322
A16I0X27FETXXQ,42185,2.552502
A1ZY1W3E4G1247,26815,2.5524845
A1QFRHNPA2D6GD,21784,2.5524788
A1TS2AOZ4O9TTZ,17156,2.5524583
A1W99374EJFYHJ,47369,2.5524492
A52UL7VYF5CNP,54876,2.5524101
AHXC8BQIPAQ6U,27240,2.552341
ANHIU0JN21SNV,32859,2.5522997
A1PUTZ4OVGN6HR,788,2.552248
ANGB2NDP866XC,9633,2.5522397
A2L85CI22YOIJZ,36,2.552223
A3E2S16ESIN742,53749,2.5522032
A1UW8MAWAF3VBN,34412,2.5521705
A1CFN0BJS0P8PK,46003,2.552162
A3HB9VCUH77DAC,28521,2.5521588
A3AQIGJ80K72Y9,40071,2.5521553
A3HWGIM39D7F7R,29843,2.5521035
A3C2Y7HJFT92AR,32776,2.5520906
A1NHSCH0N4UM3F,8608,2.5519779
A1RN5BGUA6TXCH,49094,2.5519617
AU1NAWAGQWEF0,38380,2.5519607
AVSC2C8DI9OFZ,37090,2.551803
A1DNVVQZPGAEQ1,46515,2.5517917
A1PDS9BVYMOSL1,41821,2.551747
A1WSIVSOG6I0B6,40322,2.5516975
A1UD7TR06W1CVV,5612,2.5516944
A1O88FYBQM2GEQ,14360,2.5516698
A1V92SV4X5EW0H,42588,2.5516613
A16M813U76Z4X1,38891,2.5516021
A2D1NF9O5H5N1I,22603,2.551562
A15D9L53IR1EIT,42666,2.551543
A2Y0CJEB4W2DIO,1207,2.551523
A3NI75UQQ0R08U,19855,2.5514846
AE7YTXSBZ4ZGS,39433,2.5514462
A1G2ID64SMXXIC,20552,2.5514023
A1M8K1TNZVH0DE,3746,2.5513422
A2D8DBX1SIW8N8,28940,2.5513253
A3G446F16MQZ9A,48536,2.5513134
AJKOHFCVD85UP,46107,2.5513086
A26Q71L3ESJGEL,41667,2.5512938
AOGX0IVG6AMM1,34664,2.5512166
A3NJUWALQB443N,25025,2.5512125
AJGH9BZ19PUI2,53982,2.55118
A164QGF84RSNLU,16087,2.5511312
A3TWQ3N1W1XK9Z,57656,2.5510554
A15R4JTQOZBJDY,1967,2.551055
AXMVT51JJJIAW,28693,2.5510051
A21SX7EOYN67KR,17714,2.5509908
A11P1NME091HL4,15495,2.5509863
A1K7IMJHVV021D,49586,2.5509012
A2DWHYY0AA2VYC,12733,2.550857
A3VJE959HHZ2OU,36298,2.5507505
AIG7T0NXJD8PX,58647,2.5506992
A2WROWUBLQ9GZZ,29899,2.5506518
A2JFB93VZ8Z8NR,57001,2.5506403
A2IZEY7XUT0KFF,48902,2.5506396
A26FU10QRMBMWZ,14870,2.5506291
A2NYDO5K2WYIXI,34951,2.5506284
A30I4ABZCFZ2PU,33892,2.5506105
A86V4HAIUQEUP,3088,2.5505462
A1T83Y9PIKQ4BO,33168,2.5505424
A2JT1MXGN5U3M2,51568,2.550531
ACTTVG5NA4FK6,47958,2.5504782
A3R78JVZA0EQU9,20122,2.5504432
A2BX8Q7UYBB0DL,13785,2.550405
AHKCZU4I6HW0C,8476,2.5503733
AL2OBKMKAPQMC,47231,2.5503347
A3FGSFR8ADUYGG,53536,2.5503001
ARQ0THLUC8OIS,48738,2.550295
A19TAWQOFNE9HP,43059,2.5501912
A30KQJJ22D39YU,43567,2.5501163
A3TC9BWVY46I47,14186,2.5500858
A3JPPA32QFE3A0,35118,2.5500555
AM49D3ZC51789,46752,2.5500522
AH4L0ZI5ZIUUP,31381,2.5500484
A3EN0JKQ29AXQ7,46112,2.5500176
A1OAWBY6ETKS6D,30858,2.549998
A2NSQVQBCUCDGP,29059,2.549986
A210E1QKDXKQ99,4689,2.5499096
A30N7TN45QFBLB,36427,2.5498765
A2IO1QHWVIRTZK,36123,2.5498626
ALZNKGYKDAGRZ,15531,2.549829
A2GSCGS59X7QPC,3098,2.54981
A2ZIBHBM9ZY420,30722,2.5496123
A14DYG3BWCF576,36481,2.5495691
A3H5E44QYEW8H8,36181,2.5495474
A22GXERQPN922A,38075,2.5495083
AJQC7C9BL4VK7,47099,2.549499
A24WJ03BRA0GTY,7339,2.549486
A1WLY5OM7DWRPT,7873,2.5494576
A3P3A2HAC1ZPX8,19279,2.549419
A23YPZHC4ZO731,28384,2.549304
A1QW207GR4R37A,32907,2.5492818
A2HH0W2F9RNUEE,49964,2.549268
A2S95KOD3NARKG,33689,2.5492496
A1WSQ9PKXWKSX2,11434,2.5492074
A2JDU5P9K5SDC1,36320,2.5491838
AOPJDA2Q9DY6A,29404,2.54907
A1VYJBNU06ATSB,44428,2.5490634
A2F3K7S79RNLDT,56870,2.549029
AQ2YZDTNSU7E2,29918,2.5490217
A1C6D7CFJQN32X,12206,2.5490017
A1GWKSRJ7AY231,52618,2.549001
A2PZ39BYJ4C1LS,56711,2.5489876
A1FMGOQ7OYCHZQ,56540,2.5489805
AN8AK5LPIPFOE,22736,2.548937
A52M4VEV1ZYBP,27146,2.5489266
ATR8LXVIK2UNO,11875,2.5489266
A1CJBKATIPNZNA,54607,2.5488997
A1YQ03CVF5MQKU,46120,2.5488224
A217D2AHZ19EGB,48936,2.548786
A2NVDZ81MUOG53,3035,2.5487342
A33MTJMOETKNZ2,27827,2.5486143
AS1PM7F20HJSL,21281,2.548606
A1NRCL7YGELIB1,25770,2.5486004
A1GQ95MMXJPSFB,49682,2.5485945
A2DCV52DJDOI0N,42310,2.5485868
A3895VBEZ453XA,55576,2.548482
A24PYE3OGHMQ24,8999,2.548459
A2R1EESPW4N1ZB,38630,2.5484574
AR8P1BHZQJKNZ,50475,2.548454
A2UL19OYKZ9F5Y,13420,2.5483558
A4HA6Q2WFHY91,36028,2.5483472
AE4JIU35T21R3,4969,2.548346
A3INK12HSPJAD0,15155,2.5483065
A2QCVBAH3P3JYS,36805,2.5482945
A3JUVGXAHKX3D2,8233,2.5482874
A49KEKQAI1RW9,8978,2.548208
A1DU9CHKY1U2PQ,23979,2.5482078
A2UF7XK7JORNAX,6731,2.5481744
AP0SX8WKWBXZ1,53423,2.5481517
A2PZTSWNGB7TF5,34381,2.5481355
A3N0AC4UTAVC7O,6963,2.548092
A3ET3JGWMCY0OK,27568,2.5480857
A2XE827R1PP76G,38673,2.548084
A14GIMSC8CB6LR,33012,2.5480552
A17JPMFSV035ZP,38063,2.5480156
A15FEBTRQC9BF0,20992,2.5479102
A1BH1G40FQENDJ,47560,2.5477605
A1ATTW3AS09U1J,13858,2.5476966
A2TIZF42FBZAJZ,2876,2.547681
A1TOY2G8Q979BY,44898,2.5476525
AB4HY2Z9SKZAW,55211,2.54759
A27IUR0X0RG9V8,16117,2.5475433
ATSFDPX71T6DP,43755,2.5474148
AXQZSADFGD1JC,15647,2.5473871
A233XYL0XWRT20,28630,2.5473695
A35SW9FHMQRB20,51321,2.5472999
A2RIN65Z46ZCV,58046,2.5472672
A1MVROZUB9C10C,43790,2.5472445
A1QGXO7BOGD0U9,42076,2.547184
A20O81PGNORQE8,1259,2.5471647
A1NKUCT47R0H7G,17212,2.5471632
A1CE775DXEEIJ0,21908,2.5471423
A30JXM8TGQZYGN,15334,2.5471323
A3N6DOQ89CSZ67,46485,2.5471008
A1G54KVHE25RXJ,20340,2.547086
A2DUIAEFVT2T9G,7331,2.5470715
A2KPAZ96ERXVP5,50991,2.5470376
A3AE6Q10JEYI0F,54664,2.5469635
A3FJ9YXPVFAQI5,13702,2.546955
A1J8AG9DXBN551,37301,2.5469286
A1TQEOD2XS4X98,16502,2.546915
A1X7E6B11LIZTS,45900,2.546881
A39I51G725J2QX,35864,2.5467327
AWDGIX9SMIP5R,16667,2.5466876
A1D8N99H5GXUBL,16038,2.5466387
AF7R380T8OLEL,31994,2.5466316
A2XX9URFWE2JN7,18973,2.5466256
A2CR6V2E3FV3WM,38851,2.5465944
A13LELCTNWIJ3P,21400,2.5465908
A39R5689CLDLDU,32573,2.5465415
A1VZYXFSRYLPE3,22559,2.5464606
A2QLDF8BDBYX3M,4612,2.5463922
AK1QC8DM5YA6Q,45998,2.5463834
A13MV5HQW3M97D,30095,2.546325
A2WE3QH66JPT4Q,4279,2.5463119
A3Q428VWJTK4JF,58232,2.5462651
A6MGB0JJGRO6B,34634,2.5462306
A33B72CVOM9OL2,22079,2.5461984
A2EDG57YURHKP3,20154,2.5461757
AFKP3LQFLR8AQ,46637,2.5461686
AUPB0XNOHZBTA,43190,2.546168
A3DJF32C72Y2K7,39326,2.5461416
A1N75OJ7YOFT1,767,2.5461183
A1FLORJ1A83VYN,20347,2.546118
A23OAVV1YWRFBT,45443,2.5459862
A1LRDBOVS6K6DT,36786,2.5459013
A3E02ACSQ020HS,11439,2.5458717
A2NOLJFUW9NFWF,790,2.5458398
ARX94AVUWI053,34895,2.5458214
A3TDVHB0LLKC5T,21282,2.5458086
A1R5XUEJLZ3MU9,29896,2.5457702
A25ER9U5JHQG27,57603,2.545723
A1993KP13G6PL7,14209,2.5457108
AAKS3EM2VCNGN,48680,2.545678
A2CVWG9AGJ18M6,49007,2.5456731
ADADS9EYRH99O,23422,2.5456712
A32EK23O9UVVLF,58347,2.5456266
A3FULHP3DAUZRV,17431,2.5456092
A1PKGOIFO9ECO7,12050,2.5455172
A2TT7A6ORPMGVV,12577,2.5454977
ABNH3NB315QHC,21534,2.5454876
A24Q8QENZ17KMH,57917,2.5452993
A2FQY6C0TOVJWA,26146,2.5452833
A24HUISHWWOZHD,1701,2.5452604
A13AKUPN23AHV0,20114,2.5452206
A2I0QT5XEU6PL1,51953,2.5451577
A11SQ9T40Z04FK,1556,2.5451336
A2L7FAAD3FDPKQ,29546,2.5451014
A3JZ2CD15D9LEE,12721,2.5449836
A1LH9N1832LU3O,22025,2.5449398
A3UP55UCSHH3FP,35718,2.5449357
A38ITXT6DED5GO,57236,2.5449343
A2DZ28CCLTFBXY,39175,2.5449195
A1PUOS1V512M6H,54742,2.5448525
A3C6DIE2BSYCGS,7374,2.5446749
A3ICJGNT2EZQB2,24802,2.5446732
A3BKKVGWK2KFC0,6212,2.5445628
ARKUVQ8YBHHBN,17560,2.5445445
AKNL71D9MSYZ,24461,2.5444536
A1O6BXAHMNO2NT,55542,2.5444481
A1AHAMQKCN4TDI,15937,2.5444362
A1QZ8KAUFQKL27,53894,2.544361
A279JGV3RZ1YOK,15441,2.5443523
A1BKEWTQ5SMNCX,51958,2.5443413
A32693VQOHE5NV,5551,2.5443313
A3OQ3LTW5OTHP1,54195,2.5442598
ALKPZBCRVVISS,18580,2.5442445
A291EUMCNLLOKI,49368,2.5442023
A1EVV74UQYVKRY,33002,2.5441732
A2RU1DH51TJ5DN,11660,2.5440803
A2AU1QP0N41SZI,18994,2.5440414
A2JWZ2WBSBMTV3,12202,2.5440392
A3C90QZ5K61SQG,47293,2.5440378
A14EY9HHRHE5V4,2785,2.5440307
A3TENWETI4S6Q8,39962,2.5440118
A3EFXQDVIBVFV6,30016,2.5439065
AZK7ENEUWO3KK,4699,2.5438392
A18P0QS9F9OZYZ,1484,2.5438335
A1J5AQGAC8IP9N,50365,2.5438254
AYB010BLF80CI,57677,2.543816
A3KASIBJJ54LSI,9593,2.5438156
A3M1DERCU2IO2D,25408,2.5438063
A4HF4C4HVSB6C,31308,2.5437894
A1IBDD87QXJHXY,13476,2.5436895
A2WEYHOIS5SU9W,10950,2.543668
A900D71J94248,20179,2.5435843
A354JV42APIOY4,25750,2.5434687
A1RQ6C5M0QOAU8,42584,2.5434113
A17RJJ1STLQU11,40483,2.5434008
AKF8GC91M01JN,23558,2.5434008
A2VJ5PFSK0STEP,57372,2.543367
A2DSQ9G40KX0BY,45997,2.5433347
ACK7KU3AKOZSY,26329,2.5432868
AH8W34LHNFHDO,54428,2.5432677
A15AJ4OL134AWJ,16998,2.5432384
A20M9FU4FMT4P6,47134,2.5431929
A23ZDJX2043XBR,24029,2.5431883
A2W4QMP41PNBNO,12916,2.5431669
A38DI5IXDDP05D,27963,2.5431561
A1UFAWSE3L13QF,31360,2.5431416
AVZHZ8FOAPMHW,1418,2.5430999
A26VR9Q38UXTPI,56682,2.5430927
AJSRDQM950VN4,1887,2.5430782
AEFV8NCZ7DN9A,13520,2.5430522
A27ST1NORY0QY2,56370,2.543009
A26GCRJING2EOR,52092,2.5429919
A2VDPE2EYBKZUV,3989,2.5429864
A1SLB5E76NM7NG,40797,2.542985
A30S3WG2V9EHL5,39365,2.542906
A2OSXUL90S7G56,16253,2.5428834
A1CWSGQFXU2KL4,22663,2.5428672
A2X4BCXLHMPO9F,38861,2.5427818
A37J60XP3QPK2Q,10748,2.542745
A3DEMX5O3JXPMC,5075,2.5426958
A288OB53P3PIZ,25628,2.5426931
A33TMS605HTBDO,2903,2.5426831
A3G0A0LQN8N824,18962,2.5425994
A1X7QNTNPGEM1K,29378,2.542598
A2BV5UCR5P4YKU,21964,2.542493
A2SESUG4XRIGQM,14984,2.5424788
A20D2CA01PAOK3,12854,2.542472
A3G0YPNEKQBKOP,39415,2.5424082
A3S8K9C2JH8X60,41850,2.5423734
A26TEGLR3XBNNS,23313,2.5423622
ALW2U8DJ0980L,26655,2.5423145
A1AZQBDLLTRXCU,40198,2.542286
A1DPFP7F7H5A82,3067,2.5422597
A3R6TO28EYUZQS,14454,2.5421803
A2YHECHFO8M2GB,39411,2.5421531
A3QRC9MI0UQG05,34622,2.5421183
A3MMBIJPBKCFJZ,38723,2.5421102
AJXEDCW3HB5X0,44423,2.5421102
AWOK4CNPB5N2Q,55110,2.5421014
A1DCKHDRA8824Z,17471,2.5420682
A3TSH30P38AK33,20644,2.5420196
A3IQTE6P4AP5JK,46521,2.541941
ABON9ESCRLQEQ,49308,2.541902
A1M3UP993CXWII,35984,2.541873
A1WUQ67LKEW68P,14110,2.5418215
A2WV6JY830FOMU,2351,2.5417936
A3B5WPSX2AS5OK,33993,2.5417697
A1LJR1JBD3VY07,56234,2.5417569
A2YOF1MULRXEWJ,47877,2.541736
A22DERP6U3RZDQ,51273,2.5417194
A1R1ZRNV1IUSQ7,41556,2.541709
A29U860PJD4J9S,51415,2.5417001
A1AL57XTS5LGYC,57854,2.5416536
A2VQDZEAP6Z67A,39128,2.5416205
A2XGSLLYMGSMQT,19055,2.5415897
A13NSQQSABDB8A,53699,2.5415554
A2J3FGT7D9TJPJ,31517,2.541519
A1XSUSGARTKXD6,54532,2.5414927
A1P8X8VDTKPC8T,12392,2.5414915
AT2J276LEBCJZ,39764,2.541482
AYXQ7Q1VZ97VN,32543,2.5414748
A1P34F3AL55QF4,32868,2.541455
A16ZPBMED5PJO7,16996,2.5414536
A3RAK0QG9JFHDQ,38531,2.5414317
A36B8E9RJMI8PO,20820,2.5413296
A2YEG9USXMY7P6,46321,2.5413287
A1OHV2DZC6R2K8,24432,2.5412953
A17JPXYJRH5CC9,44065,2.5412626
A385TUBQAM6FPE,24864,2.5412145
AZ33LECQTBE53,8163,2.5411808
A7M9WHDTTWY1H,37867,2.5411599
A2458J9N4K4ZFS,10938,2.5411582
ANPFH2GSG1WTC,16064,2.5411582
A2M2OA5CXPTK4D,13180,2.5411394
A2PQUL8TI4P4HV,25309,2.5411322
A10BZWT6EAZETQ,49924,2.5410943
A2MH7Y1LSC9BM,47532,2.5410817
A1MC9I2VXPU73T,12675,2.5410469
AKN5GA7QIG1QJ,13834,2.5410094
A141K73WGL5SD3,18184,2.5409906
A6IW6EWIITIPS,1266,2.5409844
AFBP1B93WHGN9,51875,2.5409439
A35IDU2B40CL7G,42178,2.5409253
ATZ2GK9EYAAKE,27839,2.5408988
AV5LFNJ3Q5QEA,31426,2.540896
A38AK1WP8VD7PE,32925,2.5408776
ATRYSAZX2XI8S,25823,2.5408535
A1D2P10OWXM8W7,56721,2.5408506
A31H9BMSDQLA1B,18876,2.540825
AE17J3ZHWQBY3,12209,2.5408149
AME3GD15MS7JS,45602,2.5408063
A2QE6QYNHKNMEK,6237,2.5407968
A255W8CZD7MX5X,17920,2.5407913
ACMI2XH3S32S0,37419,2.5407877
A25ABV4VWRDW7S,38826,2.5406682
AIKIWBAPCRVX0,37797,2.5406404
A19GZISZFSOVYI,40634,2.5406346
A1X0L1V3EZIOUQ,15071,2.5405529
